news_id|titulo|categoria|resumen|date_id
376|Coronavirus: advierten de los efectos que puede tener en el cerebro|Salud|Cerca del 50% de los pacientes diagnosticados con covid-19 han experimentado problemas neurológicos.|149
377|Covid-19: Colombia registra 157 nuevas muertes y 3.843 contagios|Salud|Este viernes, de acuerdo con el informe de Minsalud, la cifra de recuperados ascendió a 34.937.|149
378|Muertes por covid serían más que las oficiales en Colombia|Salud|En el primer trimestre, los decesos sospechosos triplicaron los confirmados.|151
379|Colombia supera las 3 mil muertes por covid-19; van 38.280 recuperados|Salud|Minsalud informó que en las últimas 24 horas se confirmaron 167 fallecidos y 3.178 nuevos contagios.|151
380|Colombia registra 117 nuevas muertes y 3.274 casos de covid-19|Salud|De acuerdo con el Minsalud, la cifra de pacientes recuperados en el país está cerca de los 40 mil.|152
381|Hay 111 nuevas muertes por covid-19 en el país; van 42.073 recuperados|Salud|De acuerdo con el Minsalud, en las últimas 24 horas se reportaron 2.803 nuevos casos.|153
382|¿Qué progresos se han logrado en la búsqueda de la cura para covid-19?|Salud|En todo el mundo hay ensayos médicos que buscan un tratamiento que cure el nuevo coronavirus.|153
383|Las camas de UCI, una carrera contra el tiempo|Salud|Con el 54 % de ocupación, el país enfrenta la etapa de aceleración de la pandemia.|154
384|Reportan 136 nuevos muertos por covid-19 en el país; van 102.009 casos|Salud|Ya son 43.407 los recuperados de coronavirus en Colombia, según el último informe de Minsalud.|154
385|Colombia se acerca a las tres mil muertes por coronavirus|Salud|El Ministerio de Salud registró 128 nuevas muertes y 4.149 contagios en las últimas 24 horas.|154
386|Estos son los protocolos para la reapertura gradual de restaurantes|Gobierno|Esto aplica desde el 1 de julio para los municipios autorizados por el Ministerio del Interior.|155
387|Fundación Neumológica recibe 25 ventiladores para pacientes covid-19|Salud|Por medio de un campaña de donación, lograron recaudar fondos para comprar 25 ventiladores.|155
388|'No supe cómo me contagié de coronavirus': exministro de Salud|Salud|En entrevista con EL TIEMPO, Iván Darío González comparte sus reflexiones sobre la pandemia.|155
389|Se registran 171 nuevas muertes por covid-19 y 4.101 casos nuevos|Salud|El Ministerio de Salud presentó un nuevo balance. Hay 44.531 recuperados en total en el país.|155
390|Unión Europea autoriza uso de remdesivir contra coronavirus|Salud|Se propone su uso para adultos y adolescentes que sufren neumonía y necesitan oxígeno.|156
391|Ninguna vacuna que se estudia para covid está suficientemente avanzada|Salud|Organización Mundial de la Salud dice que no es posible pronosticar cuándo empezarían a producirse.|156
392|136 nuevos fallecimientos por covid; hay 3.395 contagios más|Salud|El reporte del Ministerio de Salud indica que 45.334 pacientes se han recuperado.|156
393|Así se entregarán los respiradores en el país|Salud|El Gobierno entregará a las regiones 4.702 ventiladores, que corresponden al 70 % de la meta.|157
394|La mujer que lidera la lucha de Nueva York contra el coronavirus|Salud|En esta entrevista la experta Syra Madad explica por qué aún estamos lejos del final de la pandemia.|157
395|Hay 165 nuevas muertes por covid-19 y 3.884 contagios más|Salud|El reporte del Ministerio de Salud indica que 46.563 pacientes se han recuperado.|157
396|La pandemia en el país está en fase de aceleración|Salud|Aumento de casos, ocupación de las UCI y muertes sugieren que el pico de la curva llegaría pronto.|158
397|Hay 122 nuevas muertes y 3.721 contagios más por covid-19 en Colombia|Salud|Con esta actualización, la cifra de casos llegó a 117.110 de los cuales 47.781 se han recuperado.|158
398|Se registran 146 muertes más por covid; hay 3.171 casos nuevos|Salud|El Ministerio de Salud informó que en total hay 120.281pacientes. Van 50.370 recuperados.|159
399|Los misterios sin respuesta del coronavirus y el covid-19|Salud|Al cumplirse seis meses de pandemia, una mirada a lo que aún no se sabe del virus y la enfermedad.|159
400|Estos son los protocolos de bioseguridad para los vuelos nacionales|Gobierno|El Ministerio de Salud emitió la resolución con las medidas que deben adoptar los vuelos domésticos.|160
401|Se registran 149 fallecimientos de covid-19; hay 4.213 casos nuevos|Salud|La cifra de recuperados llegó a 51.861, según el balance del Ministerio de Salud.|160
402|Bolsonaro: de subestimar la ‘gripezinha’ al positivo para coronavirus|Salud|Es uno de los presidentes latinoamericanos que más escepticismo ha tenido frente al virus.|160
403|Bolsonaro, con covid-19, se quita el tapabocas frente a periodistas|Salud|En rueda de prensa, el presidente de Brasil fue en contra de las recomendaciones sanitarias.|160
404|Gobernador de Chocó denuncia que le entregaron camas de UCI usadas|Salud|Hacen parte de un contrato por $ 1.600 millones que se investiga por presuntos sobrecostos.|160
405|Final feliz para la nueva novela de los ventiladores en Bogotá|Salud|Hubo una solución rápida a los problemas de calibración que informó la alcaldesa Claudia López.|161
406|Hay 4.144 casos nuevos de covid-19; se registran 168 fallecimientos|Salud|El Ministerio de Salud reportó que hasta el momento 53.634 pacientes se han recuperado.|161
407|Nueva terapia reduciría mortalidad en casos críticos de covid-19|Salud|Tratamiento celular mostró buenos resultados en grupo pequeño de pacientes, según estudio.|161
408|Anosmia: el duro síntoma de perder el olfato por culpa del coronavirus|Salud|En algunos pacientes pareciera como si las neuronas olfativas hubiesen sido destruidas por el virus.|161
409|10 días en promedio tarda un paciente en recibir diagnóstico de covid|Salud|Instituto Nacional de Salud, aseguradores y hospitales proponen soluciones para mejorar esa espera.|162
410|Covid-19 podría causar problemas cerebrales incluso en formas leves|Salud|Así lo asegura un estudio realizado por médicos británicos del University College de Londres.|162
411|Hay 5.335 nuevos casos de coronavirus y 187 fallecimientos|Salud|El Ministerio de Salud reportó que hasta el momento 56.272 pacientes se han recuperado.|162
412|Invima advierte sobre fármaco que planea usar el Valle para covid-19|Salud|No se han probado los beneficios de la ivermectina para tratar el mal, dice la entidad.|163
413|Hay 211 muertos más por covid-19; se registran 6.803 nuevos contagios|Salud|El Ministerio de Salud informó que van 58.800 recuperados en todo el país.|163
414|Estos son los síntomas del coronavirus que se conocen hasta ahora|Salud|El Centro para el Control y la Prevención de enfermedades de EE. UU. y la OMS mostraron el listado.|163
415|25 horas con un cadáver de covid-19 en una casa de Bogotá|Salud|Una familia vivió un drama porque nadie se hizo cargo del cuerpo de don Héctor Riveros.|164
416|Advierten posible escasez de personal para atender UCI|Salud|El país se enfrentaría a un nuevo reto frente al incremento de UCI: profesionales para asistirlas.|164
417|Coronavirus: reportan 4.586 nuevos casos y 194 fallecidos|Salud|El Ministerio de Salud divulgó este sábado que hasta el momento 61.186 pacientes se han recuperado.|164
418|Así llega Bogotá a las semanas más duras de la pandemia|Salud|Alcaldía y Gobierno tomaron medidas para atenuar el avance. Ocupación de UCI actual preocupa.|165
419|Gobierno no recomienda la ivermectina como tratamiento para covid-19|Salud|Este medicamento está siendo usado en Cali. La OPS tampoco lo recomienda.|165
420|Coronavirus: se reportan 188 fallecimientos y 5.083 casos nuevos|Salud|Ministerio de Salud informó que, en total, el país llegó a 150.445 contagios.|165
421|Gremios médicos piden que Bogotá declare cuarentena total dos semanas|Salud|14 agremiaciones enviaron una carta a autoridades argumentando que la ciudad necesita cierre total.|166
422|Inmunidad ante covid-19 puede desaparecer al cabo de meses: estudio|Salud|Según este estudio, las personas podrían contagiarse más de una vez de coronavirus.|166
423|Hay 148 nuevas muertes por covid-19; recuperados llegan a 65.809|Salud|Tras la última actualización del Ministerio de Salud, cifra total de contagios ascendió a 154.277.|166
424|La respuesta de Claudia López a médicos que piden cuarentena total|Salud|La alcaldesa respondió así a la propuesta de 14 gremios médicos que pedían un confinamiento general.|167
425|Hay 170 nuevas muertes por covid-19; ya son 68.806 los recuperados|Salud|El número total de contagios en Colombia ascendió a 159.898, según informó el Ministerio de Salud.|167
426|EE. UU. tendrá prioridad en vacuna para covid que entra a fase final|Salud|La compañía Moderna espera producir mil millones de dosis anuales, según informó la empresa.|168
427|¿Una madre puede transmitir el Sars-Cov-2 a su hijo en el embarazo?|Salud|Se documentó un caso, pero ginecólogos advierten que faltan más estudios para sacar conclusiones.|168
428|Hay 189 nuevas muertes por covid-19; ya van más de 70 mil recuperados|Salud|Este miércoles, el número total de contagios confirmados en Colombia superó los 160 mil.|168
429|El abrazo que la covid-19 no pudo evitar|Salud|Douglas y Marlene, pareja de adultos mayores en Barranquilla, fueron más fuertes que la pandemia.|168
430|El 87 % de casos de covid en Wuhan pueden haber pasado desapercibidos|Salud|Así lo revela un estudio, lo que apunta el papel de los asintomáticos en la propagación del virus.|169
431|Aumentan intoxicaciones por consumo de desinfectantes para covid|Salud|Instituto Nacional de Salud dice que colombianos usan químicos de aseo para supuesto manejo del mal.|169
432|Invima autoriza pruebas en humanos con nuevos ventiladores nacionales|Salud|Estos ventiladores mecánicos son desarrollados por la iniciativa InnspiraMED.|169
433|La crónica de una Bogotá que se está quedando sin UCI para covid-19|Salud|Los profesionales de la salud no dudan en decir que la pandemia es el mayor reto que han enfrentado.|170
434|Colombia supera las 6 mil muertes por covid-19; van 76.164 recuperados|Salud|Minsalud informó que en las últimas 24 horas se confirmaron 215 fallecidos y 8.037 nuevos contagios.|170
435|Hay 259 muertes más por covid-19; van más de 80 mil recuperados|Salud|Minsalud informó que en la últimas 24 horas se registraron 8.934 contagios nuevos.|170
436|El tortuoso camino de la vacuna contra el coronavirus|Salud|El científico explica por qué las mutaciones del coronavirus dificultan la obtención de una vacuna.|171
437|Demoras en las pruebas preocupan a Supersalud|Salud|El ente revela que los laboratorios no están en su capacidad máxima de análisis.|171
438|Se reportan 228 nuevas muertes por covid-19 y hay 85.836 recuperados|Salud|Además, hay 8.560 nuevos contagios del virus en Colombia, según autoridades sanitarias.|171
439|Polvos a la baja por la pandemia / Sexo con Esther|Salud|El encierro, para quienes viven juntos, ha limitado paradójicamente los espacios para la intimidad.|171
440|OMS advierte de nuevo récord en casos diarios de coronavirus|Salud|El mundo ya supera los 14 millones de contagios y la cifra de fallecidos roza las 600.000 muertes.|172
441|Las UCI enfrentan la batalla más fuerte contra la covid-19|Salud|Con altos índices de ocupación y una carrera para expandir estos servicios se busca evitar colapsos.|172
442|Los seis errores que pueden resultar mortales en la pandemia|Salud|Tome nota de estos comportamientos y pensamientos que lo ponen en alto riesgo de contagiarse.|173
443|Lo que se sabe sobre la vacuna para covid-19 que entra a fase final|Salud|Los resultados de la vacuna de Moderna son prometedores, según estudio publicado.|173
444|Posible vacuna contra el coronavirus genera anticuerpos y es 'segura'|Salud|Estudio dice que el 90 % de personas desarrolló anticuerpos neutralizadores tras inyectar una dosis.|173
445|Hay 220 nuevas muertes por covid-19 en el país y 91.793 recuperados|Salud|En cuanto a los contagios, se registraron 6.578 casos nuevos en Colombia.|173
446|Se reportaron 193 nuevas muertes por covid-19 y 95.804 recuperados|Salud|Colombia ya acumula 6.929 fallecidos y 100.870 casos activos de contagios.|173
447|Potencial vacuna china para la covid-19 también da buenas noticias|Salud|Ensayos de primera fase demostraron producción de defensas y seguridad, según revista 'The Lancet'.|174
448|Lo que debe saber de la potencial vacuna de Oxford contra la covid-19|Salud|Artículo confirma que genera anticuerpos y es segura, aunque faltan varias fases en su desarrollo.|174
449|Covid-19: Colombia supera 7 mil muertes; recuperados, más de 98 mil|Salud|Minsalud informó que en las últimas 24 horas se confirmaron 237 muertes y 7.033 nuevos contagios.|174
450|Entienda por qué el tapabocas puede salvarle la vida|Salud|Estudios señalan que el uso adecuado del tapabocas podría controlar la pandemia en semanas.|175
451|Colombia supera 100 mil recuperados por covid; hay 207 muertes nuevas|Salud|Además, el Ministerio de Salud confirmó que el total de contagios en el país ascendió a 218.428.|175
452|No se harán segundas pruebas de covid-19 a asintomáticos y casos leves|Salud|Criterios clínicos definirán a los recuperados. Ministerio de Salud priorizará los test.|175
453|Las EPS le responden al alcalde de Cali por demora en las pruebas|Salud|Dicen que hay congestión en el proceso por el volumen de casos sospechosos.|175
454|Estas son las nuevas pruebas para covid-19 que se harán en Colombia|Salud|Las pruebas que detectan antígenos confirman el virus en minutos. Complementarán a las moleculares.|176
455|Hay 315 muertes más por covid-19; van más de 107 mil recuperados|Salud|Más de 100 muertes se registraron en Bogotá. Se confirmaron 7.945 nuevos contagios en el país.|176
456|La edad y estas enfermedades aumentan el riesgo de morir por covid-19|Salud|Análisis de Minsalud detalló las condiciones y enfermedades más riesgosas frente al virus.|177
457|287 nuevas muertes por covid en Colombia; recuperados llegan a 113.864|Salud|De acuerdo con el Ministerio de Salud, el total de contagios en el país subió a 233.541.|177
458|Estas son las ocupaciones y profesiones más afectadas por la covid-19|Salud|En el primer lugar de más infecciones están quienes se dedican al cuidado del hogar, según Minsalud.|177
459|Los conglomerados que más aportan casos de coronavirus en Colombia|Salud|Cárceles, Fuerzas Militares e instituciones de salud son los que más positivos dan, dice Minsalud.|177
460|Se registran 294 fallecidos más por covid; van 119.667 recuperados|Salud|El Ministerio de Salud anunció que la cifra de contagios en todo el país llegó a 240.795.|178
461|Es hora de que hablemos de nuestros miedos pandémicos|Salud|Es inevitable que la incertidumbre o el temor afloren en estos tiempos. Pero no nos desesperemos.|178
462|Con tres proyectos sólidos para vacuna, el camino es aún incierto|Salud|Algunas investigaciones dieron inicio a pruebas en humanos en medio de inversiones millonarias.|179
463|Moderna comienza la fase 3 de su vacuna contra el covid-19|Salud|La farmacéutica recibió más financiación del gobierno estadounidense.|179
464|Se registran 256 muertes más por covid-19; van 248.976 contagios|Salud|Ministerio de Salud informó que la cifra de recuperados llegó a 125.037. Hay 114.857 casos activos.|179
465|Coronavirus: ¿qué son las células T y de qué forma aportan inmunidad?|Salud|Un enigmático tipo de glóbulos blancos está adquiriendo cada vez más importancia.|180
466|¿Por qué contagiados con coronavirus pierden el sentido del olfato?|Salud|Un estudio reveló la razón. Además, concluyó que no sería un daño permanente.|180
467|La OMS advierte que el Sars-CoV-2 no es un virus estacional|Salud|El virus no depende de las estaciones y se contagia igual en todos los climas, aclaró el organismo.|181
468|Se registran 252 muertes más por covid-19; hay 116.652 casos activos|Salud|El Ministerio de Salud informó que la cifra de recuperados en el país llegó a 131.161.|181
469|Se registran 10.284 casos nuevos de covid-19 en las últimas 24 horas|Salud|Según el último reporte del Ministerio de Salud, la cifra total de muertes ascendió a 9.074.|181
470|Así va el país en cuatro indicadores claves de la pandemia|Salud|Sepa cómo va Colombia en casos, muertes, recuperados y casos activos frente a otros países.|182
471|Rusia espera poder producir en septiembre vacunas contra covid-19|Salud|Dos vacunas creadas por investigadores de ese país 'son muy prometedoras', dijo el gobierno ruso.|182
472|Invima advierte sobre el uso del Interferón beta para tratar covid-19|Salud|La autoridad sanitaria dice que su uso únicamente está autorizado en ensayos clínicos aprobados.|182
473|Se registran 380 muertes más por covid-19; hay 123.258 casos activos|Salud|El Ministerio de Salud informó que la cifra de recuperados en el país llegó a 142.777.|182
474|Las preguntas más frecuentes sobre el covid / Opinión|Salud|Estas son cuestiones que usted debería entender sobre el virus.|182
475|1 de cada 4 muertes por covid en Colombia se daría fuera de hospitales|Salud|Análisis a 3.006 muertes revela que 27 % falleció fuera de estas instituciones. 38 % murió en UCI.|183
476|Otra vacuna para el covid-19 entra a fase de pruebas en humanos|Salud|El desarrollo de la farmacéutica J&J mostró buenos resultados con primates, según estudio en Nature.|183
477|Hay 356 nuevas muertes por covid-19; recuperados ascienden a 148.695|Salud|Tras el último reporte del Ministerio de Salud, la cifra de contagios en Colombia llegó a 286.020.|183
478|Van 10.105 fallecidos en el país por coronavirus; recuperados, 154.387|Salud|Según el reporte de Minsalud hubo 9.488 contagiados por covid-19 en 24 horas. Van 295.508 en total.|184
479|10.000 muertos|Salud|Colombia superó la barrera de los 10.000 fallecimientos por coronavirus.|184
480|Rusia concluye pruebas clínicas de su primera vacuna contra covid-19|Salud|El ministro ruso de Sanidad informó que ahora se preparan los documentos para su registro.|185
481|225 nuevas muertes en el país por coronavirus; recuperados, 160.708|Salud|Según el reporte de Minsalud hubo 10.673 casos nuevos por covid-19 en las últimas 24 horas.|185
482|Ya nadie puede ver al covid-19 como una amenaza lejana|Salud|Con cifras cercanas a los 400 muertos por día, la responsabilidad social es más urgente que nunca.|186
483|‘Se viene lo más difícil para Bogotá, Medellín y Cali': Minsalud|Salud|Le responde a EL TIEMPO las preguntas que los colombianos se han hecho en cinco meses de pandemia.|186
484|¿Cómo probaría que el papel de las EPS ha sido vital en la pandemia?|Salud|Gustavo Morales, presidente de Acemi, que agrupa a las EPS, destaca su papel durante la crisis.|186
485|Hay 320 nuevas muertes por covid-19; los recuperados ya son 167.239|Salud|Según el informe del Ministerio de Salud, la cifra de contagios en Colombia ascendió a 139.097.|187
486|Rusia empezará a distribuir su vacuna contra covid-19 el 10 de agosto|Salud|Médicos y docentes, los primeros en recibirla. Investigadores alertan sobre su rápido desarrollo.|187
487|Se registran 367 nuevas muertes por covid; recuperados ya son 173.727|Salud|De acuerdo con el más reciente informe de Minsalud, hay 142.430 casos activos en Colombia.|187
488|¿Qué quiso decir la OMS sobre la solución al coronavirus?|Salud|El director del organismo fue claro en reconocer que no hay fórmula mágica contra el coronavirus.|187
489|10 preguntas sobre la lactancia materna durante la pandemia|Salud|Son naturales los temores, pero con protección se puede garantizar una lactancia segura.|187
490|Vea por qué el covid-19 ya es una tragedia histórica para el país|Salud|Diez mil muertos son casi la mitad de víctimas de Armero. Ejemplos sobre la magnitud de la pandemia.|188
491|Qué se sabe del plan de vacunación masiva de Rusia en octubre|Salud|Además, por qué esta vacuna genera dudas entre los científicos. Este lunes, la OMS se pronunció.|188
492|Hay 298 nuevas muertes por covid; cifra de recuperados llega a 180.258|Salud|Tras la reciente actualización del Ministerio de Salud, la cifra de casos activos llegó a 142.716.|188
493|Expresidente Álvaro Uribe es paciente asintomático de coronavirus|Salud|Fuentes confirmaron el diagnóstico. También se supo que sus hijos Jerónimo y Tomás son positivos.|189
494|Se registran 309 nuevas muertes por covid; ya son 186.317 recuperados|Salud|Este miércoles, la cifra de contagios en Colombia llegó a 345.714, según reportó el Minsalud.|189
495|Este es el protocolo para que gimnasios vuelvan a abrir sus puertas|Salud|Ministerio de Salud explicó las medidas de bioseguridad que deben tener estos lugares.|189
496|Avanza el estudio con plasma de convalecientes para pacientes de covid|Salud|La fase piloto acabó y ahora se inicia en Colombia el estudio clínico controlado y aleatorizado.|190
497|Comenzó la entrega de ventiladores donados por Sarmiento Angulo|Salud|En total serán 100 y se suman a los 300.000 kits de pruebas covid-19 que donó empresario colombiano.|190
498|Reportan 315 nuevas muertes por covid-19; ya son 192.355 recuperados|Salud|Este jueves, la cifra de contagios en Colombia llegó a 357.710, según reportó el Minsalud.|190
499|Cómo va Colombia en capacidad diagnóstica respecto a países de América|Salud|Covid-19: el país cuenta con 110 laboratorios y capacidad para procesar 43.529 pruebas diarias.|190
500|¿En qué van y cómo actúan las 5 vacunas para el covid más adelantadas?|Salud|Han mostrado evidencia y avanzan a toda prisa. Un estudio analizó sus técnicas y en qué momento van.|191
501|Coronavirus: se registran 9.486 casos nuevos de contagio y 311 muertes|Salud|Las autoridades de salud también indicaron que el número de recuperados asciende a 198.495.|192
502|Por cada tres muertes confirmadas hay una sospechosa de covid-19|Salud|Dane reveló 3.506 fallecimientos probables por el virus y 9.124 confirmados entre marzo y julio.|192
503|‘Datos del covid tienen rezagos, no falseamientos’, responde Minsalud|Salud|Ruiz explicó diferencias de cifras mostradas por autoridades sanitarias y las reveladas por el Dane.|193
504|El mundo superó los 20 millones de contagios confirmados de covid-19|Salud|Así lo señala el recuento de Johns Hopkins. Colombia está entre los 10 países con más casos.|194
505|Colombia supera 13 mil muertes por covid-19; van 221.485 recuperados|Salud|En las últimas 24 horas, según Minsalud, hubo 10.142 nuevos contagios y 312 fallecidos más.|194
506|Lo (poco) que se sabe sobre Sputnik V, la vacuna rusa para covid-19|Salud|Autoridades rusas anunciaron el registro de la vacuna sin que se iniciara la fase 3 de los ensayos.|195
507|Estos son los tapabocas más y menos efectivos, según la ciencia|Salud|Estudio midió el nivel de protección que dan diversas mascarillas de uso común.|195
508|Se registran 321 muertes más en Colombia; van 230.427 recuperados|Salud|En las últimas 24 horas, según Minsalud, se reportaron 12.830 nuevos contagios en el país.|195
509|Si usted usa cigarrillo electrónico téngale más miedo a la covid-19|Salud|Quienes los usan tienen entre 5 y 7 veces más probabilidades de contraer el virus, dice estudio.|196
510|Estudio muestra beneficios de una vacuna intranasal contra coronavirus|Salud|Según investigación, existe la posibilidad de utilizar nanofibras si se da una dosis por la nariz.|196
511|Vacuna para covid-19 es posible este año, afirma investigación alemana|Salud|Científicos alemanes dan luces de esperanza pero advierten que no pondría punto final a la pandemia.|196
512|Se registran 362 muertes más en Colombia; van 239.785 recuperados|Salud|En las últimas 24 horas, según Minsalud, se reportaron 12.066 nuevos contagios en el país.|196
513|Argentina y México producirán la vacuna de Oxford para América Latina|Salud|Esta vacuna contra la covid-19 es desarrollada en colaboración con el laboratorio AstraZeneca.|196
514|Las secuelas que deja el coronavirus en pacientes recuperados|Salud|Estudios publicados en los últimos meses arrojan claves sobre las posibles secuelas de la covid-19.|197
515|Los problemas de salud mental que ya está dejando ver la pandemia|Salud|Estudios confirman que cuarentena y condiciones sociales han exacerbado o propiciado trastornos.|197
516|‘Estamos llegando al pico que hemos temido’: Gerente de EPS Sura|Salud|El médico destaca que las medidas preventivas en casa pueden evitar agravamiento de contagiados.|197
517|Se registran 308 muertes más en Colombia; van 250.494 recuperados|Salud|En las últimas 24 horas, según Minsalud, se reportaron 11.286 nuevos contagios en el país.|197
518|¿Puede transmitirse covid-19 a través de la comida? OMS se pronuncia|Salud|Explicación se da luego de que China reportara partículas en alitas de pollo procedentes de Brasil.|197
519|¿Qué se necesita para que llegue la vacuna contra el covid-19 al país?|Salud|El país busca un biológico en medio de limitaciones económicas, técnicas y normativas.|198
520|Covid-19 deja 347 muertes y 10.802 recuperados más en Colombia|Salud|En las últimas 24 horas, según Minsalud, hubo 11.306 nuevos contagios en el país.|198
521|Estratos bajos en Bogotá sienten con más rigor los efectos de la covid|Salud|Análisis de los Andes confirma una mayor incidencia en hospitalizaciones y muertes frente a otros.|198
522|Enferma de cáncer murió luego de que la confundieran con caso de covid|Salud|La mujer habría sido diagnosticada con cáncer, por primera vez, en 2016.|198
523|Estados Unidos autoriza test de coronavirus con saliva|Salud|La prueba fue usada durante más de un mes en jugadores de baloncesto de la NBA.|199
524|Coronavirus deja 14.810 muertes y 274.420 recuperados en Colombia|Salud|En las últimas 24 horas, según Minsalud, se registraron 11.578 nuevos contagios en el país.|199
525|Nueva donación de ventiladores para atender la pandemia|Salud|El Ministro de Salud recibió 97 unidades por parte del empresario Luis Carlos Sarmiento Angulo.|199
526|Esta es la realidad de la pandemia en Colombia|Salud|¿Cómo va realmente el país con respecto a otros estados? Perspectivas del contexto nacional.|200
527|Colombia supera los 15.000 muertos por covid-19; 287.436 recuperados|Salud|Según nuevo reporte de Minsalud, la pandemia dejó 287 nuevas muertes en el país.|200
528|‘La depresión es una moda’ y otras expresiones que hacen daño|Salud|El periodista Juan Carlos Rincón escribió una guía para poder hablar mejor sobre la depresión.|200
529|Se registran 275 nuevas muertes por covid-19; recuperados 301.525|Salud|Tras la reciente actualización del Ministerio de Salud, la cifra de casos activos llegó a 158.778|201
530|Covid-19 deja 247 muertes y 10.798 recuperados más en Colombia|Salud|En las últimas 24 horas, según Minsalud, hubo 12.462 nuevos contagios en el país.|202
531|Ministerio de Salud asegura que no ha comprado vacunas para covid-19|Salud|Cartera dice que no hay negociaciones en firme con ninguna farmacéutica.|203
532|Revelan el exceso de mortalidad en Colombia durante la pandemia|Salud|Covid-19 provocó 12.393 de las 15.728 muertes registradas por encima del promedio, según Minsalud.|203
533|Hay 360 muertes más por covid-19; van 326.298 recuperados|Salud|En las últimas 24 horas, según Minsalud, hubo 13.056 nuevos contagios en el país.|203
534|Deudas a hospitales y clínicas superan los $ 40 billones: Procuraduría|Salud|Informe del organismo de control afirma que las EPS activas adeudan casi 20 billones.|203
535|Rusia probará su vacuna contra covid-19 con más de 40.000 personas|Salud|Director del fondo soberano, Kirill Dmitriev, señaló que vacunación empezará con grupos de riesgo.|204
536|Estudio revela 'alta' y 'oculta' carga viral de coronavirus en niños|Salud|La carga viral en niños con síntomas leves fue más alta que la de los adultos hospitalizados.|204
537|Covid-19: Colombia supera las 16 mil muertes; van 339.124 recuperados|Salud|En las últimas 24 horas, según Minsalud, hubo 11.541 nuevos contagios en el país.|204
538|'Porcentaje de jóvenes con coronavirus se triplicó': OMS|Salud|La tasa de contagios se comparó entre febrero y julio en personas no mayores a 24 años.|205
539|Subregistro de casos de covid-19, un fenómeno mundial|Salud|En Colombia se ubica en 85 por ciento, de los más bajos comparado con otros países, según el INS.|205
540|OMS espera que pandemia de covid-19 termine en menos de dos años|Salud|La Organización Mundial de la Salud reconoció que aún se conoce poco sobre el nuevo coronavirus.|205
541|Bill Gates lanza advertencia sobre brote de malaria en el mundo|Salud|El multimillonario recalcó que la lucha contra la malaria debe continuar en tiempos de coronavirus.|205
542|Covid-19 deja 385 muertes y 9.816 recuperados más en Colombia|Salud|Según Minsalud, 379 de los fallecidos del reporte de este viernes corresponden a días anteriores.|205
543|¿Qué ciudades superaron el pico de covid-19 y cuáles están en camino?|Salud|Modelamientos del INS dejan ver dónde ya pasó la fase crítica y dónde viene la peor etapa.|206
544|Subestimación de contagios de covid en el país sería de 82 %: estudio|Salud|Investigación analizó evolución de la pandemia. Alerta por posible subregistro en regiones.|206
545|Empieza la aplicación de pruebas antígeno para covid-19 en el país|Salud|Con la implementación de estos ‘test’ se espera acelerar la entrega de resultados a los pacientes.|206
546|Covid-19 deja 400 muertes y 10.852 recuperados en Colombia|Salud|Tras la reciente actualización del Ministerio de Salud, la cifra de casos activos llegó a 155.267.|206
547|Covid ha dejado en el país más muertes que homicidios del año pasado|Salud|En una comparación mensual, la pandemia ha cobrado más víctimas que los infartos en el 2019.|207
548|Al menos 100 extranjeros han fallecido en Colombia por covid-19|Salud|Venezolanos han sido los más afectados, seguidos por ecuatorianos, peruanos, españoles y brasileños.|207
549|Colombia sobrepasa las 17 mil muertes por covid; 374.030 recuperados|Salud|Tras la reciente actualización del Ministerio de Salud, la cifra de casos activos llegó a 148.708.|207
550|Pacientes asintomáticos de coronavirus podrían tener secuelas|Salud|Estudios revelan que estas personas pueden desarrollar problemas cardiacos y cerebrovasculares.|208
551|Documentan primer caso de reinfección por Sars-CoV-2|Salud|Se trata de un paciente que primero tuvo covid-19 y luego fue asintomático. Piden más estudios.|208
552|Colombia llega a 384.171 recuperados de covid; muertes ya son 17.612|Salud|Según el último reporte del Ministerio de Salud, hay 148.807 casos activos en Colombia.|208
553|¿Cómo sacar la pandemia de los sueños?|Salud|Estudios confirman que la cuarentena y otras condiciones aumentaron el insomnio y otros trastornos.|208
554|Probarán en voluntarios colombianos vacuna experimental para covid-19|Salud|El país será parte de estudios en vacuna desarrollada por Johnson & Johnson, dijo Minsalud.|208
555|Jóvenes, principales impulsores de contagios de covid-19 en América|Salud|Así lo advirtió la OPS. Hay preocupación por la 'desproporcionada incidencia del virus en jóvenes.|209
556|'Los aeropuertos quedan habilitados a partir del 1º de septiembre'|Salud|Duque indicó que las rutas y las frecuencias harán parte del plan de conectividad del Mintransporte.|209
557|Cifra de muertes por covid llega a 17.889; ya son 395.470 recuperados|Salud|De acuerdo con el Ministerio de Salud, hay 147.631 casos activos en Colombia.|209
558|Aprueban ensayo de vacuna de J&J en Colombia; conozca dónde se hará|Salud|El Invima aprobó el ensayo clínico. Los resultados se conocerán en enero.|209
559|Lo que debe saber si quiere ser voluntario de la vacuna de covid|Salud|Director médico de Johnson & Johnson responde preguntas sobre la vacuna que se probará en Colombia.|209
560|Esta es la vacuna experimental para covid que se probará en Colombia|Salud|Se llama la Ad26.COV2.S de Johnson & Johnson. Se probará en voluntarios sanos desde septiembre.|209
561|La pandemia de covid-19 se desacelera en casi todo el mundo|Salud|En Latinoamérica, se registró una caída del 11 % en los casos nuevos y del 17 % en las muertes.|210
